condition,time_s,time_us,R_m,R_um,Rdot_ms,epsilon,rho_m,P_sat_Pa,P_sat_kPa,film_um
T=313K,6.337854467562e-09,6.337854e-03,2.220767635896e-07,0.222077,32.944612,0.000000076,609.599955,1.546624e+06,1546.624,49.777923
T=313K,6.674900119404e-09,6.674900e-03,2.332559809614e-07,0.233256,33.168259,0.000000088,609.599947,1.546624e+06,1546.624,49.766744
T=313K,7.026525423460e-09,7.026525e-03,2.449951739830e-07,0.244995,33.385518,0.000000102,609.599939,1.546624e+06,1546.624,49.755005
T=313K,7.393443755861e-09,7.393444e-03,2.573222287900e-07,0.257322,33.596181,0.000000118,609.599929,1.546624e+06,1546.624,49.742678
T=313K,7.776407263996e-09,7.776407e-03,2.702664369914e-07,0.270266,33.800109,0.000000136,609.599918,1.546624e+06,1546.624,49.729734
T=313K,8.176208399883e-09,8.176208e-03,2.838585649508e-07,0.283859,33.997222,0.000000158,609.599905,1.546624e+06,1546.624,49.716141
T=313K,8.593681576405e-09,8.593682e-03,2.981309265931e-07,0.298131,34.187494,0.000000183,609.599890,1.546624e+06,1546.624,49.701869
T=313K,9.029704948233e-09,9.029705e-03,3.131174599174e-07,0.313117,34.370940,0.000000212,609.599873,1.546624e+06,1546.624,49.686883
T=313K,9.485202319430e-09,9.485202e-03,3.288538074022e-07,0.328854,34.547614,0.000000246,609.599853,1.546624e+06,1546.624,49.671146
T=313K,9.961145180138e-09,9.961145e-03,3.453774004970e-07,0.345377,34.717598,0.000000285,609.599829,1.546624e+06,1546.624,49.654623
T=313K,1.045855487509e-08,1.045855e-02,3.627275484019e-07,0.362728,34.881001,0.000000330,609.599802,1.546624e+06,1546.624,49.637272
T=313K,1.097850490719e-08,1.097850e-02,3.809455313462e-07,0.380946,35.037949,0.000000382,609.599771,1.546624e+06,1546.624,49.619054
T=313K,1.152212337981e-08,1.152212e-02,4.000746985873e-07,0.400075,35.188589,0.000000442,609.599735,1.546624e+06,1546.624,49.599925
T=313K,1.209059558209e-08,1.209060e-02,4.201605713617e-07,0.420161,35.333078,0.000000512,609.599693,1.546624e+06,1546.624,49.579839
T=313K,1.268516672169e-08,1.268517e-02,4.412509510323e-07,0.441251,35.471583,0.000000593,609.599644,1.546624e+06,1546.624,49.558749
T=313K,1.330714481053e-08,1.330714e-02,4.633960326861e-07,0.463396,35.604279,0.000000687,609.599588,1.546624e+06,1546.624,49.536604
T=313K,1.395790370881e-08,1.395790e-02,4.866485244529e-07,0.486649,35.731347,0.000000796,609.599523,1.546624e+06,1546.624,49.513351
T=313K,1.463888633381e-08,1.463889e-02,5.110637728260e-07,0.511064,35.852968,0.000000922,609.599447,1.546624e+06,1546.624,49.488936
T=313K,1.535160804002e-08,1.535161e-02,5.366998942824e-07,0.536700,35.969329,0.000001068,609.599360,1.546624e+06,1546.624,49.463300
T=313K,1.609766017787e-08,1.609766e-02,5.636179135140e-07,0.563618,36.080614,0.000001237,609.599259,1.546624e+06,1546.624,49.436382
T=313K,1.687871383878e-08,1.687871e-02,5.918819085970e-07,0.591882,36.187008,0.000001432,609.599141,1.546624e+06,1546.624,49.408118
T=313K,1.769652379484e-08,1.769652e-02,6.215591634451e-07,0.621559,36.288694,0.000001659,609.599006,1.546624e+06,1546.624,49.378441
T=313K,1.855293264187e-08,1.855293e-02,6.527203279073e-07,0.652720,36.385851,0.000001921,609.598848,1.546624e+06,1546.624,49.347280
T=313K,1.944987515525e-08,1.944988e-02,6.854395858906e-07,0.685440,36.478657,0.000002225,609.598666,1.546624e+06,1546.624,49.314560
T=313K,2.038938286849e-08,2.038938e-02,7.197948319070e-07,0.719795,36.567285,0.000002576,609.598456,1.546624e+06,1546.624,49.280205
T=313K,2.137358888496e-08,2.137359e-02,7.558678564647e-07,0.755868,36.651904,0.000002983,609.598211,1.546624e+06,1546.624,49.244132
T=313K,2.240473293388e-08,2.240473e-02,7.937445407443e-07,0.793745,36.732680,0.000003455,609.597929,1.546624e+06,1546.624,49.206255
T=313K,2.348516668240e-08,2.348517e-02,8.335150610217e-07,0.833515,36.809772,0.000004001,609.597602,1.546624e+06,1546.624,49.166485
T=313K,2.461735931598e-08,2.461736e-02,8.752741033261e-07,0.875274,36.883337,0.000004633,609.597223,1.546624e+06,1546.624,49.124726
T=313K,2.580390340015e-08,2.580390e-02,9.191210888425e-07,0.919121,36.953524,0.000005364,609.596784,1.546624e+06,1546.624,49.080879
T=313K,2.704752103744e-08,2.704752e-02,9.651604105948e-07,0.965160,37.020480,0.000006212,609.596276,1.546624e+06,1546.624,49.034840
T=313K,2.835107033373e-08,2.835107e-02,1.013501681975e-06,1.013502,37.084345,0.000007193,609.595688,1.546624e+06,1546.624,48.986498
T=313K,2.971755218928e-08,2.971755e-02,1.064259997710e-06,1.064260,37.145254,0.000008328,609.595007,1.546624e+06,1546.624,48.935740
T=313K,3.115011743048e-08,3.115012e-02,1.117556207882e-06,1.117556,37.203339,0.000009643,609.594219,1.546624e+06,1546.624,48.882444
T=313K,3.265207429885e-08,3.265207e-02,1.173517205667e-06,1.173517,37.258725,0.000011166,609.593306,1.546624e+06,1546.624,48.826483
T=313K,3.422689631503e-08,3.422690e-02,1.232276229467e-06,1.232276,37.311533,0.000012929,609.592249,1.546624e+06,1546.624,48.767724
T=313K,3.587823053629e-08,3.587823e-02,1.293973180163e-06,1.293973,37.361880,0.000014970,609.591026,1.546624e+06,1546.624,48.706027
T=313K,3.760990622666e-08,3.760991e-02,1.358754954233e-06,1.358755,37.409877,0.000017333,609.589609,1.546624e+06,1546.624,48.641245
T=313K,3.942594396039e-08,3.942594e-02,1.426775793557e-06,1.426776,37.455631,0.000020068,609.587969,1.546624e+06,1546.624,48.573224
T=313K,4.133056517975e-08,4.133057e-02,1.498197652705e-06,1.498198,37.499246,0.000023236,609.586071,1.546624e+06,1546.624,48.501802
T=313K,4.332820222964e-08,4.332820e-02,1.573190584628e-06,1.573191,37.540820,0.000026903,609.583872,1.546624e+06,1546.624,48.426809
T=313K,4.542350889242e-08,4.542351e-02,1.651933145634e-06,1.651933,37.580447,0.000031148,609.581327,1.546624e+06,1546.624,48.348067
T=313K,4.762137144751e-08,4.762137e-02,1.734612820647e-06,1.734613,37.618219,0.000036063,609.578381,1.546624e+06,1546.624,48.265387
T=313K,4.992692028129e-08,4.992692e-02,1.821426469754e-06,1.821426,37.654223,0.000041754,609.574969,1.546624e+06,1546.624,48.178574
T=313K,5.234554207427e-08,5.234554e-02,1.912580797105e-06,1.912581,37.688541,0.000048342,609.571020,1.546624e+06,1546.624,48.087419
T=313K,5.488289259351e-08,5.488289e-02,2.008292843301e-06,2.008293,37.721255,0.000055969,609.566447,1.546624e+06,1546.624,47.991707
T=313K,5.754491011964e-08,5.754491e-02,2.108790502448e-06,2.108791,37.752441,0.000064799,609.561154,1.546624e+06,1546.624,47.891209
T=313K,6.033782953891e-08,6.033783e-02,2.214313065109e-06,2.214313,37.782172,0.000075022,609.555025,1.546624e+06,1546.624,47.785687
T=313K,6.326819713232e-08,6.326820e-02,2.325111788479e-06,2.325112,37.810520,0.000086857,609.547930,1.546624e+06,1546.624,47.674888
T=313K,6.634288609478e-08,6.634289e-02,2.441450495143e-06,2.441450,37.837553,0.000100559,609.539716,1.546624e+06,1546.624,47.558550
T=313K,6.956911281892e-08,6.956911e-02,2.563606201867e-06,2.563606,37.863336,0.000116422,609.530207,1.546624e+06,1546.624,47.436394
T=313K,7.295445397917e-08,7.295445e-02,2.691869779947e-06,2.691870,37.887933,0.000134786,609.519198,1.546624e+06,1546.624,47.308130
T=313K,7.650686445316e-08,7.650686e-02,2.826546648715e-06,2.826547,37.911404,0.000156046,609.506453,1.546624e+06,1546.624,47.173453
T=313K,8.023469611867e-08,8.023470e-02,2.967957503890e-06,2.967958,37.933809,0.000180659,609.491698,1.546624e+06,1546.624,47.032042
T=313K,8.414671756539e-08,8.414672e-02,3.116439082555e-06,3.116439,37.955206,0.000209152,609.474617,1.546624e+06,1546.624,46.883561
T=313K,8.825213476193e-08,8.825213e-02,3.272344966632e-06,3.272345,37.975649,0.000242140,609.454841,1.546624e+06,1546.624,46.727655
T=313K,9.256061271916e-08,9.256061e-02,3.436046426844e-06,3.436046,37.995195,0.000280328,609.431948,1.546624e+06,1546.624,46.563954
T=313K,9.708229819188e-08,9.708230e-02,3.607933309237e-06,3.607933,38.013896,0.000324539,609.405444,1.546624e+06,1546.624,46.392067
T=313K,1.018278434609e-07,1.018278e-01,3.788414966486e-06,3.788415,38.031806,0.000375721,609.374762,1.546624e+06,1546.624,46.211585
T=313K,1.068084312379e-07,1.068084e-01,3.977921236315e-06,3.977921,38.048977,0.000434973,609.339241,1.546624e+06,1546.624,46.022079
T=313K,1.120358007348e-07,1.120358e-01,4.176903469506e-06,4.176903,38.065462,0.000503568,609.298119,1.546624e+06,1546.624,45.823097
T=313K,1.175222749385e-07,1.175223e-01,4.385835610119e-06,4.385836,38.081313,0.000582980,609.250514,1.546624e+06,1546.624,45.614164
T=313K,1.232807891302e-07,1.232808e-01,4.605215330716e-06,4.605215,38.096584,0.000674912,609.195402,1.546624e+06,1546.624,45.394785
T=313K,1.293249206857e-07,1.293249e-01,4.835565225548e-06,4.835565,38.111330,0.000781340,609.131600,1.546624e+06,1546.624,45.164435
T=313K,1.356689201890e-07,1.356689e-01,5.077434064860e-06,5.077434,38.125608,0.000904548,609.057738,1.546624e+06,1546.624,44.922566
T=313K,1.423277438882e-07,1.423277e-01,5.331398113702e-06,5.331398,38.139476,0.001047184,608.972231,1.546624e+06,1546.624,44.668602
T=313K,1.493170875120e-07,1.493171e-01,5.598062518844e-06,5.598063,38.152997,0.001212309,608.873241,1.546624e+06,1546.624,44.401937
T=313K,1.566534214616e-07,1.566534e-01,5.878062767684e-06,5.878063,38.166235,0.001403470,608.758643,1.546624e+06,1546.624,44.121937
T=313K,1.643540273752e-07,1.643540e-01,6.172066223316e-06,6.172066,38.179263,0.001624773,608.625976,1.546624e+06,1546.624,43.827934
T=313K,1.724370360521e-07,1.724370e-01,6.480773740282e-06,6.480774,38.192155,0.001880969,608.472390,1.546624e+06,1546.624,43.519226
T=313K,1.809214667019e-07,1.809215e-01,6.804921365888e-06,6.804921,38.204994,0.002177562,608.294588,1.546624e+06,1546.624,43.195079
T=313K,1.898272674615e-07,1.898273e-01,7.145282132426e-06,7.145282,38.217873,0.002520921,608.088750,1.546624e+06,1546.624,42.854718
T=313K,1.991753570914e-07,1.991754e-01,7.502667946132e-06,7.502668,38.230893,0.002918422,607.850455,1.546624e+06,1546.624,42.497332
T=313K,2.089876677281e-07,2.089877e-01,7.877931579285e-06,7.877932,38.244166,0.003378603,607.574584,1.546624e+06,1546.624,42.122068
T=313K,2.189876677281e-07,2.189877e-01,8.260505790338e-06,8.260506,38.257421,0.003911349,607.255211,1.546624e+06,1546.624,41.739494
T=313K,2.289876677281e-07,2.289877e-01,8.643211147714e-06,8.643211,38.270536,0.004509308,606.896745,1.546624e+06,1546.624,41.356789
T=313K,2.389876677281e-07,2.389877e-01,9.026047421508e-06,9.026047,38.283627,0.005165536,606.503348,1.546624e+06,1546.624,40.973953
T=313K,2.489876677281e-07,2.489877e-01,9.409015408275e-06,9.409015,38.296799,0.005882783,606.073370,1.546624e+06,1546.624,40.590985
T=313K,2.589876677281e-07,2.589877e-01,9.792116811369e-06,9.792117,38.310140,0.006663809,605.605158,1.546624e+06,1546.624,40.207883
T=313K,2.689876677281e-07,2.689877e-01,1.017535414589e-05,10.175354,38.323733,0.007511380,605.097053,1.546624e+06,1546.624,39.824646
T=313K,2.789876677281e-07,2.789877e-01,1.055873066258e-05,10.558731,38.337652,0.008428273,604.547391,1.546624e+06,1546.624,39.441269
T=313K,2.889876677281e-07,2.889877e-01,1.094225028656e-05,10.942250,38.351962,0.009417272,603.954502,1.546624e+06,1546.624,39.057750
T=313K,2.989876677281e-07,2.989877e-01,1.132591756771e-05,11.325918,38.366728,0.010481174,603.316711,1.546624e+06,1546.624,38.674082
T=313K,3.089876677281e-07,3.089877e-01,1.170973764047e-05,11.709738,38.382007,0.011622784,602.632335,1.546624e+06,1546.624,38.290262
T=313K,3.189876677281e-07,3.189877e-01,1.209371619125e-05,12.093716,38.397855,0.012844922,601.899683,1.546624e+06,1546.624,37.906284
T=313K,3.289876677281e-07,3.289877e-01,1.247785943203e-05,12.477859,38.414324,0.014150419,601.117060,1.546624e+06,1546.624,37.522141
T=313K,3.389876677281e-07,3.389877e-01,1.286217407917e-05,12.862174,38.431465,0.015542120,600.282759,1.546624e+06,1546.624,37.137826
T=313K,3.489876677281e-07,3.489877e-01,1.324666733649e-05,13.246667,38.449326,0.017022884,599.395065,1.546624e+06,1546.624,36.753333
T=313K,3.589876677281e-07,3.589877e-01,1.363134688206e-05,13.631347,38.467955,0.018595586,598.452256,1.546624e+06,1546.624,36.368653
T=313K,3.689876677281e-07,3.689877e-01,1.401622085812e-05,14.016221,38.487398,0.020263119,597.452598,1.546624e+06,1546.624,35.983779
T=313K,3.789876677281e-07,3.789877e-01,1.440129786377e-05,14.401298,38.507701,0.022028391,596.394347,1.546624e+06,1546.624,35.598702
T=313K,3.889876677281e-07,3.889877e-01,1.478658695001e-05,14.786587,38.528909,0.023894332,595.275747,1.546624e+06,1546.624,35.213413
T=313K,3.989876677281e-07,3.989877e-01,1.517209761694e-05,15.172098,38.551067,0.025863888,594.095031,1.546624e+06,1546.624,34.827902
T=313K,4.089876677281e-07,4.089877e-01,1.555783981291e-05,15.557840,38.574220,0.027940030,592.850418,1.546624e+06,1546.624,34.442160
T=313K,4.189876677281e-07,4.189877e-01,1.594382393541e-05,15.943824,38.598412,0.030125750,591.540115,1.546624e+06,1546.624,34.056176
T=313K,4.289876677281e-07,4.289877e-01,1.633006083361e-05,16.330061,38.623690,0.032424065,590.162314,1.546624e+06,1546.624,33.669939
T=313K,4.389876677281e-07,4.389877e-01,1.671656181244e-05,16.716562,38.650098,0.034838014,588.715192,1.546624e+06,1546.624,33.283438
T=313K,4.489876677281e-07,4.489877e-01,1.710333863810e-05,17.103339,38.677683,0.037370668,587.196908,1.546624e+06,1546.624,32.896661
T=313K,4.589876677281e-07,4.589877e-01,1.749040354501e-05,17.490404,38.706491,0.040025123,585.605607,1.546624e+06,1546.624,32.509596
T=313K,4.689876677281e-07,4.689877e-01,1.787776924415e-05,17.877769,38.736570,0.042804505,583.939414,1.546624e+06,1546.624,32.122231
T=313K,4.789876677281e-07,4.789877e-01,1.826544893269e-05,18.265449,38.767969,0.045711973,582.196435,1.546624e+06,1546.624,31.734551
T=313K,4.889876677281e-07,4.889877e-01,1.865345630507e-05,18.653456,38.800737,0.048750721,580.374757,1.546624e+06,1546.624,31.346544
T=313K,4.989876677281e-07,4.989877e-01,1.904180556536e-05,19.041806,38.834926,0.051923975,578.472444,1.546624e+06,1546.624,30.958194
T=313K,5.089876677281e-07,5.089877e-01,1.943051144104e-05,19.430511,38.870588,0.055235001,576.487539,1.546624e+06,1546.624,30.569489
T=313K,5.189876677281e-07,5.189877e-01,1.981958919826e-05,19.819589,38.907776,0.058687105,574.418060,1.546624e+06,1546.624,30.180411
T=313K,5.289876677281e-07,5.289877e-01,2.020905465846e-05,20.209055,38.946546,0.062283632,572.262002,1.546624e+06,1546.624,29.790945
T=313K,5.389876677281e-07,5.389877e-01,2.059892421665e-05,20.598924,38.986956,0.066027976,570.017330,1.546624e+06,1546.624,29.401076
T=313K,5.489876677281e-07,5.489877e-01,2.098921486115e-05,20.989215,39.029064,0.069923572,567.681985,1.546624e+06,1546.624,29.010785
T=313K,5.589876677281e-07,5.589877e-01,2.137994419518e-05,21.379944,39.072933,0.073973909,565.253876,1.546624e+06,1546.624,28.620056
T=313K,5.689876677281e-07,5.689877e-01,2.177113046006e-05,21.771130,39.118626,0.078182524,562.730881,1.546624e+06,1546.624,28.228870
T=313K,5.789876677281e-07,5.789877e-01,2.216279256046e-05,22.162793,39.166210,0.082553013,560.110846,1.546624e+06,1546.624,27.837207
T=313K,5.889876677281e-07,5.889877e-01,2.255495009154e-05,22.554950,39.215753,0.087089026,557.391582,1.546624e+06,1546.624,27.445050
T=313K,5.989876677281e-07,5.989877e-01,2.294762336827e-05,22.947623,39.267328,0.091794275,554.570864,1.546624e+06,1546.624,27.052377
T=313K,6.089876677281e-07,6.089877e-01,2.334083345714e-05,23.340833,39.321009,0.096672539,551.646426,1.546624e+06,1546.624,26.659167
T=313K,6.189876677281e-07,6.189877e-01,2.373460221022e-05,23.734602,39.376875,0.101727663,548.615964,1.546624e+06,1546.624,26.265398
T=313K,6.289876677281e-07,6.289877e-01,2.412895230201e-05,24.128952,39.435009,0.106963563,545.477129,1.546624e+06,1546.624,25.871048
T=313K,6.389876677281e-07,6.389877e-01,2.452390726907e-05,24.523907,39.495497,0.112384232,542.227528,1.546624e+06,1546.624,25.476093
T=313K,6.489876677281e-07,6.489877e-01,2.491949155288e-05,24.919492,39.558428,0.117993744,538.864719,1.546624e+06,1546.624,25.080508
T=313K,6.589876677281e-07,6.589877e-01,2.531573054605e-05,25.315731,39.623899,0.123796258,535.386209,1.546624e+06,1546.624,24.684269
T=313K,6.689876677281e-07,6.689877e-01,2.571265064222e-05,25.712651,39.692010,0.129796021,531.789451,1.546624e+06,1546.624,24.287349
T=313K,6.789876677281e-07,6.789877e-01,2.611027929003e-05,26.110279,39.762865,0.135997378,528.071842,1.546624e+06,1546.624,23.889721
T=313K,6.889876677281e-07,6.889877e-01,2.650864505146e-05,26.508645,39.836576,0.142404771,524.230716,1.546624e+06,1546.624,23.491355
T=313K,6.989876677281e-07,6.989877e-01,2.690777766502e-05,26.907778,39.913261,0.149022751,520.263348,1.546624e+06,1546.624,23.092222
T=313K,7.089876677281e-07,7.089877e-01,2.730770811429e-05,27.307708,39.993045,0.155855983,516.166939,1.546624e+06,1546.624,22.692292
T=313K,7.189876677281e-07,7.189877e-01,2.770846870217e-05,27.708469,40.076059,0.162909250,511.938623,1.546624e+06,1546.624,22.291531
T=313K,7.289876677281e-07,7.289877e-01,2.811009313166e-05,28.110093,40.162443,0.170187462,507.575456,1.546624e+06,1546.624,21.889907
T=313K,7.389876677281e-07,7.389877e-01,2.851261659373e-05,28.512617,40.252346,0.177695668,503.074412,1.546624e+06,1546.624,21.487383
T=313K,7.489876677281e-07,7.489877e-01,2.891607586299e-05,28.916076,40.345927,0.185439057,498.432380,1.546624e+06,1546.624,21.083924
T=313K,7.589876677281e-07,7.589877e-01,2.932050940215e-05,29.320509,40.443354,0.193422973,493.646156,1.546624e+06,1546.624,20.679491
T=313K,7.689876677281e-07,7.689877e-01,2.972595747613e-05,29.725957,40.544807,0.201652923,488.712438,1.546624e+06,1546.624,20.274043
T=313K,7.789876677281e-07,7.789877e-01,3.013246227704e-05,30.132462,40.650480,0.210134588,483.627821,1.546624e+06,1546.624,19.867538
T=313K,7.889876677281e-07,7.889877e-01,3.054006806119e-05,30.540068,40.760578,0.218873837,478.388787,1.546624e+06,1546.624,19.459932
T=313K,7.989876677281e-07,7.989877e-01,3.094882129971e-05,30.948821,40.875324,0.227876735,472.991700,1.546624e+06,1546.624,19.051179
T=313K,8.089876677281e-07,8.089877e-01,3.135877084437e-05,31.358771,40.994954,0.237149562,467.432795,1.546624e+06,1546.624,18.641229
T=313K,8.189876677281e-07,8.189877e-01,3.176996811057e-05,31.769968,41.119727,0.246698825,461.708171,1.546624e+06,1546.624,18.230032
T=313K,8.289876677281e-07,8.289877e-01,3.218246727972e-05,32.182467,41.249917,0.256531277,455.813780,1.546624e+06,1546.624,17.817533
T=313K,8.389876677281e-07,8.389877e-01,3.259632552361e-05,32.596326,41.385824,0.266653934,449.745416,1.546624e+06,1546.624,17.403674
T=313K,8.489876677281e-07,8.489877e-01,3.301160325383e-05,33.011603,41.527773,0.277074096,443.498703,1.546624e+06,1546.624,16.988397
T=313K,8.589876677281e-07,8.589877e-01,3.342836439971e-05,33.428364,41.676115,0.287799369,437.069081,1.546624e+06,1546.624,16.571636
T=313K,8.689876677281e-07,8.689877e-01,3.384667671894e-05,33.846677,41.831232,0.298837690,430.451792,1.546624e+06,1546.624,16.153323
T=313K,8.789876677281e-07,8.789877e-01,3.426661214584e-05,34.266612,41.993543,0.310197353,423.641864,1.546624e+06,1546.624,15.733388
T=313K,8.889876677281e-07,8.889877e-01,3.468824718297e-05,34.688247,42.163504,0.321887042,416.634090,1.546624e+06,1546.624,15.311753
T=313K,8.989876677281e-07,8.989877e-01,3.511166334308e-05,35.111663,42.341616,0.333915864,409.423012,1.546624e+06,1546.624,14.888337
T=313K,9.089876677281e-07,9.089877e-01,3.553694764959e-05,35.536948,42.528431,0.346293387,402.002893,1.546624e+06,1546.624,14.463052
T=313K,9.189876677281e-07,9.189877e-01,3.596419320556e-05,35.964193,42.724556,0.359029682,394.367697,1.546624e+06,1546.624,14.035807
T=313K,9.289876677281e-07,9.289877e-01,3.639349984327e-05,36.393500,42.930664,0.372135373,386.511054,1.546624e+06,1546.624,13.606500
T=313K,9.389876677281e-07,9.389877e-01,3.682497486888e-05,36.824975,43.147503,0.385621690,378.426232,1.546624e+06,1546.624,13.175025
